time,position,velocity,energy
6.97,0.794281,-0.664386,0.536145
6.98,0.787637,-0.672329,0.536199
6.99,0.780913,-0.680205,0.536252
7,0.774111,-0.688014,0.536306
7.01,0.767231,-0.695755,0.536359
7.02,0.760274,-0.703427,0.536413
7.03,0.753239,-0.71103,0.536467
7.04,0.746129,-0.718563,0.53652
7.05,0.738943,-0.726024,0.536574
7.06,0.731683,-0.733413,0.536628
7.07,0.724349,-0.74073,0.536681
7.08,0.716942,-0.747974,0.536735
7.09,0.709462,-0.755143,0.536789
7.1,0.701911,-0.762238,0.536842
7.11,0.694288,-0.769257,0.536896
7.12,0.686596,-0.7762,0.53695
7.13,0.678834,-0.783066,0.537003
7.14,0.671003,-0.789854,0.537057
7.15,0.663104,-0.796564,0.537111
7.16,0.655139,-0.803195,0.537165
7.17,0.647107,-0.809746,0.537218
7.18,0.639009,-0.816217,0.537272
7.19,0.630847,-0.822608,0.537326
7.2,0.622621,-0.828916,0.537379
7.21,0.614332,-0.835142,0.537433
7.22,0.605981,-0.841286,0.537487
7.23,0.597568,-0.847345,0.537541
7.24,0.589094,-0.853321,0.537594
7.25,0.580561,-0.859212,0.537648
7.26,0.571969,-0.865018,0.537702
7.27,0.563319,-0.870737,0.537756
7.28,0.554611,-0.87637,0.53781
7.29,0.545848,-0.881917,0.537863
7.3,0.537029,-0.887375,0.537917
7.31,0.528155,-0.892745,0.537971
7.32,0.519227,-0.898027,0.538025
7.33,0.510247,-0.903219,0.538078
7.34,0.501215,-0.908322,0.538132
7.35,0.492132,-0.913334,0.538186
7.36,0.482998,-0.918255,0.53824
7.37,0.473816,-0.923085,0.538294
7.38,0.464585,-0.927823,0.538348
7.39,0.455307,-0.932469,0.538401
7.4,0.445982,-0.937022,0.538455
7.41,0.436612,-0.941482,0.538509
7.42,0.427197,-0.945848,0.538563
7.43,0.417738,-0.95012,0.538617
7.44,0.408237,-0.954297,0.538671
7.45,0.398694,-0.95838,0.538725
7.46,0.38911,-0.962367,0.538778
7.47,0.379487,-0.966258,0.538832
7.48,0.369824,-0.970053,0.538886
7.49,0.360124,-0.973751,0.53894
7.5,0.350386,-0.977352,0.538994
7.51,0.340613,-0.980856,0.539048
7.52,0.330804,-0.984262,0.539102
7.53,0.320961,-0.98757,0.539156
7.54,0.311086,-0.99078,0.53921
7.55,0.301178,-0.993891,0.539263
7.56,0.291239,-0.996903,0.539317
7.57,0.28127,-0.999815,0.539371
7.58,0.271272,-1.00263,0.539425
7.59,0.261246,-1.00534,0.539479
7.6,0.251192,-1.00795,0.539533
7.61,0.241113,-1.01046,0.539587
7.62,0.231008,-1.01288,0.539641
7.63,0.220879,-1.01519,0.539695
7.64,0.210727,-1.01739,0.539749
7.65,0.200553,-1.0195,0.539803
7.66,0.190358,-1.02151,0.539857
7.67,0.180143,-1.02341,0.539911
7.68,0.169909,-1.02521,0.539965
7.69,0.159657,-1.02691,0.540019
7.7,0.149388,-1.02851,0.540073
7.71,0.139103,-1.03,0.540127
7.72,0.128803,-1.03139,0.540181
7.73,0.118489,-1.03268,0.540235
7.74,0.108162,-1.03387,0.540289
7.75,0.0978235,-1.03495,0.540343
7.76,0.0874741,-1.03593,0.540397
7.77,0.0771148,-1.0368,0.540451
7.78,0.0667468,-1.03757,0.540505
7.79,0.0563711,-1.03824,0.540559
7.8,0.0459887,-1.0388,0.540613
7.81,0.0356007,-1.03926,0.540667
7.82,0.025208,-1.03962,0.540721
7.83,0.0148118,-1.03987,0.540775
7.84,0.00441312,-1.04002,0.54083
7.85,-0.00598707,-1.04006,0.540884
7.86,-0.0163877,-1.04,0.540938
7.87,-0.0267877,-1.03984,0.540992
7.88,-0.0371861,-1.03957,0.541046
7.89,-0.0475818,-1.0392,0.5411
7.9,-0.0579738,-1.03872,0.541154
7.91,-0.0683611,-1.03814,0.541208
7.92,-0.0787425,-1.03746,0.541262
7.93,-0.0891171,-1.03667,0.541316
7.94,-0.0994839,-1.03578,0.541371
7.95,-0.109842,-1.03479,0.541425
7.96,-0.12019,-1.03369,0.541479
7.97,-0.130526,-1.03249,0.541533
7.98,-0.140851,-1.03118,0.541587
7.99,-0.151163,-1.02977,0.541641
8,-0.161461,-1.02826,0.541696
8.01,-0.171743,-1.02665,0.54175
8.02,-0.18201,-1.02493,0.541804
8.03,-0.192259,-1.02311,0.541858
8.04,-0.20249,-1.02119,0.541912
8.05,-0.212702,-1.01916,0.541966
8.06,-0.222894,-1.01703,0.542021
8.07,-0.233064,-1.01481,0.542075
8.08,-0.243212,-1.01248,0.542129
8.09,-0.253337,-1.01004,0.542183
8.1,-0.263437,-1.00751,0.542237
8.11,-0.273512,-1.00488,0.542292
8.12,-0.283561,-1.00214,0.542346
8.13,-0.293583,-0.999305,0.5424
8.14,-0.303576,-0.996369,0.542454
8.15,-0.313539,-0.993333,0.542509
8.16,-0.323473,-0.990198,0.542563
8.17,-0.333375,-0.986963,0.542617
8.18,-0.343244,-0.983629,0.542671
8.19,-0.353081,-0.980197,0.542726
8.2,-0.362883,-0.976666,0.54278
8.21,-0.372649,-0.973037,0.542834
8.22,-0.38238,-0.969311,0.542889
8.23,-0.392073,-0.965487,0.542943
8.24,-0.401728,-0.961566,0.542997
8.25,-0.411343,-0.957549,0.543051
8.26,-0.420919,-0.953435,0.543106
8.27,-0.430453,-0.949226,0.54316
8.28,-0.439945,-0.944922,0.543214
8.29,-0.449395,-0.940522,0.543269
8.3,-0.4588,-0.936028,0.543323
8.31,-0.46816,-0.93144,0.543377
8.32,-0.477474,-0.926759,0.543432
8.33,-0.486742,-0.921984,0.543486
8.34,-0.495962,-0.917116,0.54354
8.35,-0.505133,-0.912157,0.543595
8.36,-0.514255,-0.907105,0.543649
8.37,-0.523326,-0.901963,0.543703
8.38,-0.532345,-0.89673,0.543758
8.39,-0.541313,-0.891406,0.543812
8.4,-0.550227,-0.885993,0.543867
8.41,-0.559087,-0.880491,0.543921
8.42,-0.567891,-0.8749,0.543975
8.43,-0.57664,-0.869221,0.54403
8.44,-0.585333,-0.863455,0.544084
8.45,-0.593967,-0.857601,0.544139
8.46,-0.602543,-0.851662,0.544193
8.47,-0.61106,-0.845636,0.544247
8.48,-0.619516,-0.839526,0.544302
8.49,-0.627911,-0.83333,0.544356
8.5,-0.636245,-0.827051,0.544411
8.51,-0.644515,-0.820689,0.544465
8.52,-0.652722,-0.814244,0.54452
8.53,-0.660865,-0.807716,0.544574
8.54,-0.668942,-0.801108,0.544628
8.55,-0.676953,-0.794418,0.544683
8.56,-0.684897,-0.787649,0.544737
8.57,-0.692774,-0.7808,0.544792
8.58,-0.700582,-0.773872,0.544846
8.59,-0.70832,-0.766866,0.544901
8.6,-0.715989,-0.759783,0.544955
8.61,-0.723587,-0.752623,0.54501
8.62,-0.731113,-0.745387,0.545064
8.63,-0.738567,-0.738076,0.545119
8.64,-0.745948,-0.730691,0.545173
8.65,-0.753255,-0.723231,0.545228
8.66,-0.760487,-0.715699,0.545282
8.67,-0.767644,-0.708094,0.545337
8.68,-0.774725,-0.700417,0.545391
8.69,-0.781729,-0.69267,0.545446
8.7,-0.788656,-0.684853,0.545501
8.71,-0.795504,-0.676966,0.545555
8.72,-0.802274,-0.669011,0.54561
8.73,-0.808964,-0.660988,0.545664
8.74,-0.815574,-0.652899,0.545719
8.75,-0.822103,-0.644743,0.545773
8.76,-0.82855,-0.636522,0.545828
8.77,-0.834915,-0.628237,0.545882
8.78,-0.841198,-0.619887,0.545937
8.79,-0.847397,-0.611475,0.545992
8.8,-0.853511,-0.603001,0.546046
8.81,-0.859541,-0.594466,0.546101
8.82,-0.865486,-0.585871,0.546155
8.83,-0.871345,-0.577216,0.54621
8.84,-0.877117,-0.568503,0.546265
8.85,-0.882802,-0.559731,0.546319
8.86,-0.888399,-0.550903,0.546374
8.87,-0.893908,-0.542019,0.546429
8.88,-0.899329,-0.53308,0.546483
8.89,-0.904659,-0.524087,0.546538
8.9,-0.9099,-0.51504,0.546593
8.91,-0.915051,-0.505941,0.546647
8.92,-0.92011,-0.496791,0.546702
8.93,-0.925078,-0.48759,0.546757
8.94,-0.929954,-0.478339,0.546811
8.95,-0.934737,-0.46904,0.546866
8.96,-0.939428,-0.459692,0.546921
8.97,-0.944025,-0.450298,0.546975
8.98,-0.948528,-0.440858,0.54703
8.99,-0.952936,-0.431372,0.547085
9,-0.95725,-0.421843,0.547139
9.01,-0.961468,-0.41227,0.547194
9.02,-0.965591,-0.402656,0.547249
9.03,-0.969618,-0.393,0.547304
9.04,-0.973548,-0.383304,0.547358
9.05,-0.977381,-0.373568,0.547413
9.06,-0.981116,-0.363794,0.547468
9.07,-0.984754,-0.353983,0.547523
9.08,-0.988294,-0.344136,0.547577
9.09,-0.991735,-0.334253,0.547632
9.1,-0.995078,-0.324335,0.547687
9.11,-0.998321,-0.314385,0.547742
9.12,-1.00147,-0.304401,0.547796
9.13,-1.00451,-0.294387,0.547851
9.14,-1.00745,-0.284342,0.547906
9.15,-1.0103,-0.274267,0.547961
9.16,-1.01304,-0.264164,0.548015
9.17,-1.01568,-0.254034,0.54807
9.18,-1.01822,-0.243877,0.548125
9.19,-1.02066,-0.233695,0.54818
9.2,-1.023,-0.223488,0.548235
9.21,-1.02523,-0.213258,0.54829
9.22,-1.02736,-0.203006,0.548344
9.23,-1.02939,-0.192732,0.548399
9.24,-1.03132,-0.182438,0.548454
9.25,-1.03315,-0.172125,0.548509
9.26,-1.03487,-0.161794,0.548564
9.27,-1.03649,-0.151445,0.548619
9.28,-1.038,-0.14108,0.548673
9.29,-1.03941,-0.1307,0.548728
9.3,-1.04072,-0.120306,0.548783
9.31,-1.04192,-0.109899,0.548838
9.32,-1.04302,-0.0994796,0.548893
9.33,-1.04401,-0.0890494,0.548948
9.34,-1.0449,-0.0786093,0.549003
9.35,-1.04569,-0.0681602,0.549058
9.36,-1.04637,-0.0577033,0.549113
9.37,-1.04695,-0.0472396,0.549167
9.38,-1.04742,-0.0367701,0.549222
9.39,-1.04779,-0.0262959,0.549277
9.4,-1.04805,-0.015818,0.549332
9.41,-1.04821,-0.00533747,0.549387
9.42,-1.04826,0.00514463,0.549442
9.43,-1.04821,0.0156273,0.549497
9.44,-1.04806,0.0261094,0.549552
9.45,-1.0478,0.03659,0.549607
9.46,-1.04743,0.0470679,0.549662
9.47,-1.04696,0.0575422,0.549717
9.48,-1.04638,0.0680118,0.549772
9.49,-1.0457,0.0784756,0.549827
9.5,-1.04492,0.0889327,0.549882
9.51,-1.04403,0.0993819,0.549937
9.52,-1.04304,0.109822,0.549992
9.53,-1.04194,0.120252,0.550047
9.54,-1.04073,0.130672,0.550102
9.55,-1.03943,0.141079,0.550157
9.56,-1.03802,0.151473,0.550212
9.57,-1.0365,0.161854,0.550267
9.58,-1.03488,0.172219,0.550322
9.59,-1.03316,0.182568,0.550377
9.6,-1.03134,0.192899,0.550432
9.61,-1.02941,0.203212,0.550487
9.62,-1.02737,0.213507,0.550542
9.63,-1.02524,0.22378,0.550597
9.64,-1.023,0.234033,0.550652
9.65,-1.02066,0.244263,0.550707
9.66,-1.01822,0.254469,0.550762
9.67,-1.01567,0.264652,0.550817
9.68,-1.01303,0.274808,0.550872
9.69,-1.01028,0.284939,0.550928
9.7,-1.00743,0.295041,0.550983
9.71,-1.00448,0.305116,0.551038
9.72,-1.00143,0.31516,0.551093
9.73,-0.998277,0.325175,0.551148
9.74,-0.995025,0.335158,0.551203
9.75,-0.991674,0.345108,0.551258
9.76,-0.988223,0.355025,0.551313
9.77,-0.984672,0.364907,0.551368
9.78,-0.981023,0.374753,0.551424
9.79,-0.977276,0.384564,0.551479
9.8,-0.97343,0.394336,0.551534
9.81,-0.969487,0.404071,0.551589
9.82,-0.965446,0.413766,0.551644
9.83,-0.961309,0.42342,0.551699
9.84,-0.957074,0.433033,0.551754
9.85,-0.952744,0.442604,0.55181
9.86,-0.948318,0.452131,0.551865
9.87,-0.943797,0.461615,0.55192
9.88,-0.93918,0.471052,0.551975
9.89,-0.93447,0.480444,0.55203
9.9,-0.929666,0.489789,0.552086
9.91,-0.924768,0.499086,0.552141
9.92,-0.919777,0.508333,0.552196
9.93,-0.914693,0.517531,0.552251
9.94,-0.909518,0.526678,0.552306
9.95,-0.904251,0.535773,0.552362
9.96,-0.898894,0.544816,0.552417
9.97,-0.893445,0.553805,0.552472
9.98,-0.887907,0.562739,0.552527
9.99,-0.88228,0.571618,0.552583
10,-0.876564,0.580441,0.552638
10.01,-0.870759,0.589207,0.552693
10.02,-0.864867,0.597914,0.552748
10.03,-0.858888,0.606563,0.552804
10.04,-0.852823,0.615152,0.552859
10.05,-0.846671,0.62368,0.552914
10.06,-0.840434,0.632147,0.55297
10.07,-0.834113,0.640551,0.553025
10.08,-0.827707,0.648892,0.55308
10.09,-0.821218,0.657169,0.553136
10.1,-0.814647,0.665381,0.553191
10.11,-0.807993,0.673528,0.553246
10.12,-0.801258,0.681608,0.553301
10.13,-0.794442,0.68962,0.553357
10.14,-0.787545,0.697565,0.553412
10.15,-0.78057,0.70544,0.553467
10.16,-0.773515,0.713246,0.553523
10.17,-0.766383,0.720981,0.553578
10.18,-0.759173,0.728645,0.553634
10.19,-0.751887,0.736237,0.553689
10.2,-0.744524,0.743756,0.553744
10.21,-0.737087,0.751201,0.5538
10.22,-0.729575,0.758572,0.553855
10.23,-0.721989,0.765867,0.55391
10.24,-0.71433,0.773087,0.553966
10.25,-0.706599,0.780231,0.554021
10.26,-0.698797,0.787297,0.554077
10.27,-0.690924,0.794285,0.554132
10.28,-0.682981,0.801194,0.554187
10.29,-0.674969,0.808024,0.554243
10.3,-0.666889,0.814773,0.554298
10.31,-0.658741,0.821442,0.554354
10.32,-0.650527,0.82803,0.554409
10.33,-0.642247,0.834535,0.554465
10.34,-0.633901,0.840957,0.55452
10.35,-0.625492,0.847296,0.554575
10.36,-0.617019,0.853551,0.554631
10.37,-0.608483,0.859721,0.554686
10.38,-0.599886,0.865806,0.554742
10.39,-0.591228,0.871805,0.554797
10.4,-0.58251,0.877717,0.554853
10.41,-0.573733,0.883543,0.554908
10.42,-0.564897,0.88928,0.554964
10.43,-0.556004,0.894929,0.555019
10.44,-0.547055,0.900489,0.555075
10.45,-0.53805,0.905959,0.55513
10.46,-0.528991,0.91134,0.555186
10.47,-0.519877,0.91663,0.555241
10.48,-0.510711,0.921829,0.555297
10.49,-0.501493,0.926936,0.555352
10.5,-0.492223,0.931951,0.555408
10.51,-0.482904,0.936873,0.555463
10.52,-0.473535,0.941702,0.555519
10.53,-0.464118,0.946437,0.555575
10.54,-0.454654,0.951078,0.55563
10.55,-0.445143,0.955625,0.555686
10.56,-0.435587,0.960076,0.555741
10.57,-0.425986,0.964432,0.555797
10.58,-0.416342,0.968692,0.555852
10.59,-0.406655,0.972856,0.555908
10.6,-0.396926,0.976922,0.555964
10.61,-0.387157,0.980891,0.556019
10.62,-0.377348,0.984763,0.556075
10.63,-0.3675,0.988536,0.55613
10.64,-0.357615,0.992211,0.556186
10.65,-0.347693,0.995788,0.556242
10.66,-0.337735,0.999265,0.556297
10.67,-0.327742,1.00264,0.556353
10.68,-0.317716,1.00592,0.556409
10.69,-0.307657,1.0091,0.556464
10.7,-0.297566,1.01217,0.55652
10.71,-0.287444,1.01515,0.556575
10.72,-0.277293,1.01802,0.556631
10.73,-0.267112,1.0208,0.556687
10.74,-0.256904,1.02347,0.556742
10.75,-0.24667,1.02604,0.556798
10.76,-0.236409,1.0285,0.556854
10.77,-0.226124,1.03087,0.556909
10.78,-0.215816,1.03313,0.556965
10.79,-0.205484,1.03529,0.557021
10.8,-0.195132,1.03734,0.557077
10.81,-0.184758,1.03929,0.557132
10.82,-0.174365,1.04114,0.557188
10.83,-0.163954,1.04288,0.557244
10.84,-0.153525,1.04452,0.557299
10.85,-0.14308,1.04606,0.557355
10.86,-0.132619,1.04749,0.557411
10.87,-0.122144,1.04882,0.557467
10.88,-0.111656,1.05004,0.557522
10.89,-0.101156,1.05115,0.557578
10.9,-0.0906441,1.05217,0.557634
10.91,-0.0801225,1.05307,0.55769
10.92,-0.0695918,1.05387,0.557745
10.93,-0.0590531,1.05457,0.557801
10.94,-0.0485074,1.05516,0.557857
10.95,-0.0379558,1.05564,0.557913
10.96,-0.0273993,1.05602,0.557969
10.97,-0.0168391,1.0563,0.558024
10.98,-0.00627612,1.05647,0.55808
10.99,0.00428855,1.05653,0.558136
11,0.0148538,1.05649,0.558192
11.01,0.0254187,1.05634,0.558248
11.02,0.0359821,1.05608,0.558303
11.03,0.0465429,1.05572,0.558359
11.04,0.0571001,1.05526,0.558415
11.05,0.0676527,1.05469,0.558471
11.06,0.0781996,1.05401,0.558527
11.07,0.0887397,1.05323,0.558583
11.08,0.099272,1.05234,0.558638
11.09,0.109795,1.05135,0.558694
11.1,0.120309,1.05025,0.55875
11.11,0.130811,1.04905,0.558806
11.12,0.141302,1.04774,0.558862
11.13,0.151779,1.04633,0.558918
11.14,0.162243,1.04481,0.558974
11.15,0.172691,1.04319,0.55903
11.16,0.183122,1.04146,0.559086
11.17,0.193537,1.03963,0.559141
11.18,0.203933,1.03769,0.559197
11.19,0.21431,1.03565,0.559253
11.2,0.224667,1.03351,0.559309
11.21,0.235002,1.03126,0.559365
11.22,0.245315,1.02891,0.559421
11.23,0.255604,1.02646,0.559477
11.24,0.265868,1.0239,0.559533
11.25,0.276107,1.02125,0.559589
11.26,0.28632,1.01848,0.559645
11.27,0.296505,1.01562,0.559701
11.28,0.306661,1.01266,0.559757
11.29,0.316787,1.00959,0.559813
11.3,0.326883,1.00642,0.559869
11.31,0.336948,1.00315,0.559925
11.32,0.346979,0.999784,0.559981
11.33,0.356977,0.996314,0.560037
11.34,0.36694,0.992744,0.560093
11.35,0.376867,0.989075,0.560149
11.36,0.386758,0.985306,0.560205
11.37,0.396611,0.981438,0.560261
11.38,0.406426,0.977472,0.560317
11.39,0.4162,0.973408,0.560373
11.4,0.425934,0.969246,0.560429
11.41,0.435627,0.964987,0.560485
11.42,0.445277,0.96063,0.560541
11.43,0.454883,0.956178,0.560597
11.44,0.464445,0.951629,0.560653
11.45,0.473961,0.946984,0.560709
11.46,0.483431,0.942245,0.560765
11.47,0.492853,0.93741,0.560821
11.48,0.502228,0.932482,0.560877
11.49,0.511552,0.92746,0.560933
11.5,0.520827,0.922344,0.56099
11.51,0.53005,0.917136,0.561046
11.52,0.539222,0.911835,0.561102
11.53,0.54834,0.906443,0.561158
11.54,0.557405,0.90096,0.561214
11.55,0.566414,0.895386,0.56127
11.56,0.575368,0.889721,0.561326
11.57,0.584265,0.883968,0.561382
11.58,0.593105,0.878125,0.561439
11.59,0.601886,0.872194,0.561495
11.6,0.610608,0.866175,0.561551
11.61,0.61927,0.860069,0.561607
11.62,0.62787,0.853876,0.561663
11.63,0.636409,0.847598,0.561719
11.64,0.644885,0.841234,0.561775
11.65,0.653298,0.834785,0.561832
11.66,0.661645,0.828252,0.561888
11.67,0.669928,0.821635,0.561944
11.68,0.678144,0.814936,0.562
11.69,0.686294,0.808155,0.562056
11.7,0.694375,0.801292,0.562113
11.71,0.702388,0.794348,0.562169
11.72,0.710332,0.787324,0.562225
11.73,0.718205,0.780221,0.562281
11.74,0.726007,0.773039,0.562338
11.75,0.733737,0.765779,0.562394
11.76,0.741395,0.758441,0.56245
11.77,0.74898,0.751027,0.562506
11.78,0.75649,0.743537,0.562562
11.79,0.763925,0.735973,0.562619
11.8,0.771285,0.728333,0.562675
11.81,0.778568,0.72062,0.562731
11.82,0.785775,0.712835,0.562788
11.83,0.792903,0.704977,0.562844
11.84,0.799953,0.697048,0.5629
11.85,0.806923,0.689048,0.562956
11.86,0.813814,0.680979,0.563013
11.87,0.820623,0.672841,0.563069
11.88,0.827352,0.664635,0.563125
11.89,0.833998,0.656361,0.563182
11.9,0.840562,0.648021,0.563238
11.91,0.847042,0.639616,0.563294
11.92,0.853438,0.631145,0.563351
11.93,0.85975,0.622611,0.563407
11.94,0.865976,0.614013,0.563463
11.95,0.872116,0.605354,0.56352
11.96,0.878169,0.596633,0.563576
11.97,0.884136,0.587851,0.563632
11.98,0.890014,0.57901,0.563689
11.99,0.895804,0.570109,0.563745
12,0.901505,0.561151,0.563801
12.01,0.907117,0.552136,0.563858
12.02,0.912638,0.543065,0.563914
12.03,0.918069,0.533939,0.563971
12.04,0.923408,0.524758,0.564027
12.05,0.928656,0.515524,0.564083
12.06,0.933811,0.506237,0.56414
12.07,0.938874,0.496899,0.564196
12.08,0.943843,0.487511,0.564253
12.09,0.948718,0.478072,0.564309
12.1,0.953498,0.468585,0.564365
12.11,0.958184,0.45905,0.564422
12.12,0.962775,0.449468,0.564478
12.13,0.967269,0.43984,0.564535
12.14,0.971668,0.430168,0.564591
12.15,0.975969,0.420451,0.564648
12.16,0.980174,0.410691,0.564704
12.17,0.984281,0.40089,0.564761
12.18,0.98829,0.391047,0.564817
12.19,0.9922,0.381164,0.564874
12.2,0.996012,0.371242,0.56493
12.21,0.999724,0.361282,0.564987
12.22,1.00334,0.351284,0.565043
12.23,1.00685,0.341251,0.5651
12.24,1.01026,0.331183,0.565156
12.25,1.01357,0.32108,0.565213
12.26,1.01679,0.310944,0.565269
12.27,1.01989,0.300776,0.565326
12.28,1.0229,0.290577,0.565382
12.29,1.02581,0.280348,0.565439
12.3,1.02861,0.27009,0.565495
12.31,1.03131,0.259804,0.565552
12.32,1.03391,0.249491,0.565608
12.33,1.03641,0.239152,0.565665
12.34,1.0388,0.228788,0.565722
12.35,1.04108,0.2184,0.565778
12.36,1.04327,0.207989,0.565835
12.37,1.04535,0.197556,0.565891
12.38,1.04732,0.187103,0.565948
12.39,1.0492,0.17663,0.566004
12.4,1.05096,0.166138,0.566061
12.41,1.05262,0.155628,0.566118
12.42,1.05418,0.145102,0.566174
12.43,1.05563,0.13456,0.566231
12.44,1.05698,0.124004,0.566287
12.45,1.05822,0.113434,0.566344
12.46,1.05935,0.102852,0.566401
12.47,1.06038,0.0922584,0.566457
12.48,1.0613,0.0816546,0.566514
12.49,1.06212,0.0710416,0.566571
12.5,1.06283,0.0604204,0.566627
12.51,1.06343,0.0497921,0.566684
12.52,1.06393,0.0391578,0.566741
12.53,1.06432,0.0285185,0.566797
12.54,1.06461,0.0178753,0.566854
12.55,1.06479,0.00722922,0.566911
12.56,1.06486,-0.00341864,0.566967
12.57,1.06482,-0.0140672,0.567024
12.58,1.06468,-0.0247155,0.567081
12.59,1.06444,-0.0353623,0.567138
12.6,1.06408,-0.0460067,0.567194
12.61,1.06362,-0.0566475,0.567251
12.62,1.06306,-0.0672837,0.567308
12.63,1.06238,-0.0779143,0.567364
12.64,1.0616,-0.0885381,0.567421
12.65,1.06072,-0.0991542,0.567478
12.66,1.05973,-0.109761,0.567535
12.67,1.05863,-0.120359,0.567591
12.68,1.05743,-0.130945,0.567648
12.69,1.05612,-0.141519,0.567705
12.7,1.0547,-0.15208,0.567762
12.71,1.05318,-0.162627,0.567818
12.72,1.05155,-0.173159,0.567875
12.73,1.04982,-0.183675,0.567932
12.74,1.04799,-0.194173,0.567989
12.75,1.04604,-0.204653,0.568046
12.76,1.044,-0.215113,0.568102
12.77,1.04185,-0.225553,0.568159
12.78,1.03959,-0.235972,0.568216
12.79,1.03723,-0.246368,0.568273
12.8,1.03477,-0.25674,0.56833
12.81,1.0322,-0.267088,0.568387
12.82,1.02953,-0.27741,0.568443
12.83,1.02676,-0.287705,0.5685
12.84,1.02388,-0.297972,0.568557
12.85,1.0209,-0.308211,0.568614
12.86,1.01782,-0.31842,0.568671
12.87,1.01463,-0.328598,0.568728
12.88,1.01135,-0.338745,0.568785
12.89,1.00796,-0.348858,0.568841
12.9,1.00447,-0.358938,0.568898
12.91,1.00088,-0.368982,0.568955
12.92,0.997191,-0.378991,0.569012
12.93,0.993401,-0.388963,0.569069
12.94,0.989511,-0.398897,0.569126
12.95,0.985522,-0.408792,0.569183
12.96,0.981435,-0.418647,0.56924
12.97,0.977248,-0.428462,0.569297
12.98,0.972963,-0.438234,0.569354
12.99,0.968581,-0.447964,0.56941
13,0.964101,-0.45765,0.569467
13.01,0.959525,-0.467291,0.569524
13.02,0.954852,-0.476886,0.569581
13.03,0.950083,-0.486435,0.569638
13.04,0.945219,-0.495935,0.569695
13.05,0.940259,-0.505388,0.569752
13.06,0.935206,-0.51479,0.569809
13.07,0.930058,-0.524142,0.569866
13.08,0.924816,-0.533443,0.569923
13.09,0.919482,-0.542691,0.56998
13.1,0.914055,-0.551886,0.570037
13.11,0.908536,-0.561026,0.570094
13.12,0.902926,-0.570112,0.570151
13.13,0.897225,-0.579141,0.570208
13.14,0.891433,-0.588113,0.570265
13.15,0.885552,-0.597028,0.570322
13.16,0.879582,-0.605883,0.570379
13.17,0.873523,-0.614679,0.570436
13.18,0.867376,-0.623414,0.570493
13.19,0.861142,-0.632088,0.57055
13.2,0.854821,-0.640699,0.570607
13.21,0.848414,-0.649247,0.570665
13.22,0.841922,-0.657732,0.570722
13.23,0.835344,-0.666151,0.570779
13.24,0.828683,-0.674504,0.570836
13.25,0.821938,-0.682791,0.570893
13.26,0.81511,-0.69101,0.57095
13.27,0.8082,-0.699162,0.571007
13.28,0.801208,-0.707244,0.571064
13.29,0.794136,-0.715256,0.571121
13.3,0.786983,-0.723197,0.571178
13.31,0.779751,-0.731067,0.571235
13.32,0.772441,-0.738864,0.571293
13.33,0.765052,-0.746589,0.57135
13.34,0.757586,-0.754239,0.571407
13.35,0.750044,-0.761815,0.571464
13.36,0.742426,-0.769316,0.571521
13.37,0.734732,-0.77674,0.571578
13.38,0.726965,-0.784087,0.571635
13.39,0.719124,-0.791357,0.571693
13.4,0.711211,-0.798548,0.57175
13.41,0.703225,-0.80566,0.571807
13.42,0.695168,-0.812692,0.571864
13.43,0.687042,-0.819644,0.571921
13.44,0.678845,-0.826515,0.571978
13.45,0.67058,-0.833303,0.572036
13.46,0.662247,-0.840009,0.572093
13.47,0.653847,-0.846631,0.57215
13.48,0.645381,-0.85317,0.572207
13.49,0.636849,-0.859624,0.572265
13.5,0.628253,-0.865992,0.572322
13.51,0.619593,-0.872275,0.572379
13.52,0.61087,-0.87847,0.572436
13.53,0.602085,-0.884579,0.572493
13.54,0.593239,-0.8906,0.572551
13.55,0.584333,-0.896532,0.572608
13.56,0.575368,-0.902376,0.572665
13.57,0.566344,-0.908129,0.572723
13.58,0.557263,-0.913793,0.57278
13.59,0.548125,-0.919366,0.572837
13.6,0.538931,-0.924847,0.572894
13.61,0.529683,-0.930236,0.572952
13.62,0.520381,-0.935533,0.573009
13.63,0.511025,-0.940737,0.573066
13.64,0.501618,-0.945847,0.573124
13.65,0.49216,-0.950863,0.573181
13.66,0.482651,-0.955785,0.573238
13.67,0.473093,-0.960611,0.573295
13.68,0.463487,-0.965342,0.573353
13.69,0.453833,-0.969977,0.57341
13.7,0.444134,-0.974515,0.573467
13.71,0.434389,-0.978957,0.573525
13.72,0.424599,-0.983301,0.573582
13.73,0.414766,-0.987547,0.57364
13.74,0.404891,-0.991694,0.573697
13.75,0.394974,-0.995743,0.573754
13.76,0.385016,-0.999693,0.573812
13.77,0.375019,-1.00354,0.573869
13.78,0.364984,-1.00729,0.573926
